timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-05 14:03:17,Thursday,shared sauna,0,15,2.95,few clouds,3.21,few clouds,No
2024-12-05 14:06:59,Thursday,shared sauna,4,23,2.95,few clouds,3.21,few clouds,No
2024-12-05 14:10:42,Thursday,shared sauna,4,23,2.95,few clouds,3.21,few clouds,No
2024-12-05 14:14:25,Thursday,shared sauna,5,30,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:18:07,Thursday,shared sauna,6,33,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:21:50,Thursday,shared sauna,6,33,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:25:33,Thursday,shared sauna,6,37,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:29:16,Thursday,shared sauna,6,37,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:32:59,Thursday,shared sauna,6,36,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:36:42,Thursday,shared sauna,6,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:40:25,Thursday,shared sauna,6,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:44:07,Thursday,shared sauna,6,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:47:50,Thursday,shared sauna,6,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:51:33,Thursday,shared sauna,9,25,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:55:16,Thursday,shared sauna,9,24,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 14:58:59,Thursday,shared sauna,9,24,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:02:41,Thursday,shared sauna,11,23,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:06:24,Thursday,shared sauna,11,23,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:10:07,Thursday,shared sauna,10,18,3.39,scattered clouds,3.66,scattered clouds,No
2024-12-05 15:13:50,Thursday,shared sauna,15,27,3.39,scattered clouds,3.66,scattered clouds,No
2024-12-05 15:17:36,Thursday,shared sauna,15,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:21:19,Thursday,shared sauna,17,26,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:25:02,Thursday,shared sauna,17,26,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:28:44,Thursday,shared sauna,17,27,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:32:27,Thursday,shared sauna,0,0,3.43,scattered clouds,3.7,scattered clouds,No
2024-12-05 15:36:11,Thursday,shared sauna,16,28,3.39,scattered clouds,3.66,scattered clouds,No
2024-12-05 15:39:54,Thursday,shared sauna,14,28,3.39,scattered clouds,3.66,scattered clouds,No
2024-12-05 15:43:36,Thursday,shared sauna,14,28,3.39,scattered clouds,3.66,scattered clouds,No
