timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-11-28 15:01:45,Thursday,shared sauna,11,37,7.48,broken clouds,7.75,broken clouds,No
2024-11-28 15:05:28,Thursday,shared sauna,11,37,6.65,overcast clouds,6.88,overcast clouds,No
2024-11-28 15:09:10,Thursday,shared sauna,8,39,6.65,overcast clouds,6.88,overcast clouds,No
2024-11-28 15:12:53,Thursday,shared sauna,8,45,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:16:35,Thursday,shared sauna,8,45,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:20:18,Thursday,shared sauna,8,45,6.52,broken clouds,6.78,broken clouds,No
2024-11-28 15:24:00,Thursday,shared sauna,8,45,6.52,broken clouds,6.75,broken clouds,No
2024-11-28 15:27:43,Thursday,shared sauna,7,44,6.52,broken clouds,6.75,broken clouds,No
2024-11-28 15:31:26,Thursday,shared sauna,7,44,6.56,broken clouds,6.82,broken clouds,No
2024-11-28 15:35:08,Thursday,shared sauna,7,37,6.56,broken clouds,6.82,broken clouds,No
2024-11-28 15:38:51,Thursday,shared sauna,6,38,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:42:33,Thursday,shared sauna,6,38,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:46:16,Thursday,shared sauna,8,43,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:49:58,Thursday,shared sauna,8,43,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:53:40,Thursday,shared sauna,8,42,6.6,broken clouds,6.87,broken clouds,No
2024-11-28 15:57:23,Thursday,shared sauna,8,42,6.52,broken clouds,6.76,broken clouds,No
2024-11-28 16:01:05,Thursday,shared sauna,8,61,6.52,broken clouds,6.76,broken clouds,No
2024-11-28 16:04:47,Thursday,shared sauna,8,61,6.52,broken clouds,6.76,broken clouds,No
2024-11-28 16:08:30,Thursday,shared sauna,10,51,5.9,overcast clouds,6.15,overcast clouds,No
2024-11-28 16:12:12,Thursday,shared sauna,10,51,5.61,overcast clouds,5.88,overcast clouds,No
2024-11-28 16:15:55,Thursday,shared sauna,12,54,5.55,clear sky,5.81,clear sky,No
2024-11-28 16:19:37,Thursday,shared sauna,13,55,5.61,overcast clouds,5.88,overcast clouds,No
2024-11-28 16:23:20,Thursday,shared sauna,13,55,5.7,clear sky,5.95,clear sky,No
2024-11-28 16:27:02,Thursday,shared sauna,15,49,5.7,clear sky,5.95,clear sky,No
2024-11-28 16:30:44,Thursday,shared sauna,17,51,5.55,clear sky,5.81,clear sky,No
2024-11-28 16:34:27,Thursday,shared sauna,17,51,5.65,clear sky,5.81,clear sky,No
2024-11-28 16:38:09,Thursday,shared sauna,20,51,5.55,clear sky,5.9,clear sky,No
2024-11-28 16:41:52,Thursday,shared sauna,20,51,5.66,clear sky,5.9,clear sky,No
2024-11-28 16:45:34,Thursday,shared sauna,22,49,5.63,clear sky,5.9,clear sky,No
2024-11-28 16:49:17,Thursday,shared sauna,27,46,5.63,clear sky,5.81,clear sky,No
2024-11-28 16:53:00,Thursday,shared sauna,27,46,5.55,clear sky,5.81,clear sky,No
2024-11-28 16:56:42,Thursday,shared sauna,27,42,5.55,clear sky,5.81,clear sky,No
2024-11-28 17:00:24,Thursday,shared sauna,27,39,5.55,clear sky,5.81,clear sky,No
2024-11-28 17:04:07,Thursday,shared sauna,27,39,5.55,clear sky,6.13,overcast clouds,No
2024-11-28 17:07:50,Thursday,shared sauna,26,35,5.91,overcast clouds,6.13,overcast clouds,No
2024-11-28 17:11:33,Thursday,shared sauna,26,35,5.91,overcast clouds,6.66,overcast clouds,No
2024-11-28 17:15:16,Thursday,shared sauna,28,43,6.39,overcast clouds,6.11,overcast clouds,No
2024-11-28 17:18:59,Thursday,shared sauna,32,41,6.14,overcast clouds,6.11,overcast clouds,No
2024-11-28 17:22:42,Thursday,shared sauna,32,41,5.68,overcast clouds,6.66,overcast clouds,No
2024-11-28 17:26:25,Thursday,shared sauna,32,40,6.39,overcast clouds,5.87,overcast clouds,No
2024-11-28 18:08:31,Thursday,shared sauna,22,40,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 18:12:13,Thursday,shared sauna,18,39,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 18:15:55,Thursday,shared sauna,18,39,6.39,overcast clouds,5.74,overcast clouds,No
2024-11-28 18:19:37,Thursday,shared sauna,19,37,5.57,overcast clouds,6.66,overcast clouds,No
2024-11-28 18:23:20,Thursday,shared sauna,16,28,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 18:27:02,Thursday,shared sauna,16,28,6.39,overcast clouds,5.75,overcast clouds,No
2024-11-28 18:30:45,Thursday,shared sauna,14,34,5.56,overcast clouds,5.75,overcast clouds,No
2024-11-28 18:34:27,Thursday,shared sauna,14,34,5.56,overcast clouds,6.66,overcast clouds,No
2024-11-28 18:38:10,Thursday,shared sauna,15,28,6.39,overcast clouds,5.75,overcast clouds,No
2024-11-28 18:41:53,Thursday,shared sauna,26,31,5.56,overcast clouds,5.75,overcast clouds,No
2024-11-28 18:45:35,Thursday,shared sauna,26,31,5.56,overcast clouds,5.75,overcast clouds,No
2024-11-28 18:49:18,Thursday,shared sauna,28,28,5.56,overcast clouds,5.86,overcast clouds,No
2024-11-28 18:53:01,Thursday,shared sauna,27,25,5.68,overcast clouds,5.86,overcast clouds,No
2024-11-28 18:56:43,Thursday,shared sauna,27,25,5.68,overcast clouds,5.86,overcast clouds,No
2024-11-28 19:00:26,Thursday,shared sauna,25,22,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:04:08,Thursday,shared sauna,25,22,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:07:50,Thursday,shared sauna,27,26,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:11:33,Thursday,shared sauna,27,26,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:15:16,Thursday,shared sauna,31,28,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:18:58,Thursday,shared sauna,38,28,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:22:41,Thursday,shared sauna,38,28,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:26:23,Thursday,shared sauna,39,30,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:30:05,Thursday,shared sauna,41,31,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:33:47,Thursday,shared sauna,41,31,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:37:30,Thursday,shared sauna,38,35,5.56,overcast clouds,5.74,overcast clouds,No
2024-11-28 19:41:13,Thursday,shared sauna,36,35,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 19:44:56,Thursday,shared sauna,36,35,5.35,overcast clouds,5.57,overcast clouds,No
2024-11-28 19:48:38,Thursday,shared sauna,35,31,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 19:52:20,Thursday,shared sauna,34,30,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 19:56:03,Thursday,shared sauna,34,30,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 19:59:45,Thursday,shared sauna,36,28,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:03:27,Thursday,shared sauna,28,27,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:07:10,Thursday,shared sauna,28,27,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:10:52,Thursday,shared sauna,28,23,5.45,overcast clouds,5.68,overcast clouds,No
2024-11-28 20:14:36,Thursday,shared sauna,24,22,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:18:18,Thursday,shared sauna,24,22,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:22:00,Thursday,shared sauna,25,19,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:25:43,Thursday,shared sauna,25,19,5.84,overcast clouds,6.11,overcast clouds,No
2024-11-28 20:29:25,Thursday,shared sauna,24,13,5.66,overcast clouds,5.84,overcast clouds,No
2024-11-28 20:33:07,Thursday,shared sauna,24,13,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 20:36:50,Thursday,shared sauna,21,10,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 20:40:32,Thursday,shared sauna,20,9,5.66,overcast clouds,5.84,overcast clouds,No
2024-11-28 20:44:14,Thursday,shared sauna,20,9,5.66,overcast clouds,5.84,overcast clouds,No
2024-11-28 20:47:57,Thursday,shared sauna,16,11,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 20:51:39,Thursday,shared sauna,16,11,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 20:55:21,Thursday,shared sauna,16,9,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 20:59:04,Thursday,shared sauna,15,5,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 21:02:46,Thursday,shared sauna,15,5,5.67,overcast clouds,5.86,overcast clouds,No
2024-11-28 21:06:29,Thursday,shared sauna,13,5,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 21:10:11,Thursday,shared sauna,10,4,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 21:13:53,Thursday,shared sauna,10,4,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 21:17:36,Thursday,shared sauna,4,1,6.39,overcast clouds,6.66,overcast clouds,No
2024-11-28 21:21:19,Thursday,shared sauna,0,1,5.76,overcast clouds,5.9,overcast clouds,No
2024-11-28 21:25:01,Thursday,shared sauna,0,1,5.68,overcast clouds,5.9,overcast clouds,No
2024-11-28 21:28:44,Thursday,shared sauna,0,0,5.68,overcast clouds,5.87,overcast clouds,No
