timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-14 16:25:48,Saturday,shared sauna,14,55,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:29:31,Saturday,shared sauna,11,52,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:33:14,Saturday,shared sauna,11,52,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:36:57,Saturday,shared sauna,16,50,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:40:39,Saturday,shared sauna,16,50,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:44:23,Saturday,shared sauna,12,46,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:48:10,Saturday,shared sauna,16,48,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:51:53,Saturday,shared sauna,16,48,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:55:36,Saturday,shared sauna,15,49,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 16:59:20,Saturday,shared sauna,15,49,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:03:03,Saturday,shared sauna,21,45,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:06:46,Saturday,shared sauna,25,42,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:10:29,Saturday,shared sauna,25,42,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:14:12,Saturday,shared sauna,27,47,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:17:55,Saturday,shared sauna,27,47,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:21:38,Saturday,shared sauna,27,47,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:25:21,Saturday,shared sauna,24,45,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:29:03,Saturday,shared sauna,24,45,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:32:47,Saturday,shared sauna,23,41,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:36:29,Saturday,shared sauna,23,39,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:40:12,Saturday,shared sauna,24,32,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:43:55,Saturday,shared sauna,24,32,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:47:38,Saturday,shared sauna,21,36,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:51:21,Saturday,shared sauna,21,36,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:55:04,Saturday,shared sauna,14,42,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 17:58:47,Saturday,shared sauna,14,42,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:02:29,Saturday,shared sauna,12,34,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:06:12,Saturday,shared sauna,12,34,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:09:55,Saturday,shared sauna,15,41,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:13:38,Saturday,shared sauna,13,43,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:17:21,Saturday,shared sauna,13,43,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:21:04,Saturday,shared sauna,12,41,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:24:46,Saturday,shared sauna,0,0,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:28:29,Saturday,shared sauna,11,42,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:32:12,Saturday,shared sauna,9,37,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:35:55,Saturday,shared sauna,11,37,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:39:38,Saturday,shared sauna,11,37,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:43:22,Saturday,shared sauna,12,34,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:47:05,Saturday,shared sauna,12,34,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:50:48,Saturday,shared sauna,15,34,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:54:31,Saturday,shared sauna,15,28,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 18:58:14,Saturday,shared sauna,15,28,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:01:57,Saturday,shared sauna,11,22,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:05:41,Saturday,shared sauna,11,22,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:09:24,Saturday,shared sauna,10,24,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:13:07,Saturday,shared sauna,10,24,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:16:50,Saturday,shared sauna,12,24,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:20:33,Saturday,shared sauna,12,24,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:24:16,Saturday,shared sauna,15,27,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:27:59,Saturday,shared sauna,17,27,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:31:41,Saturday,shared sauna,17,27,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:35:24,Saturday,shared sauna,17,26,0.84,overcast clouds,1.11,overcast clouds,No
2024-12-14 19:39:07,Saturday,shared sauna,17,26,0.84,overcast clouds,1.66,overcast clouds,No
2024-12-14 19:42:50,Saturday,shared sauna,17,22,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 19:46:33,Saturday,shared sauna,19,24,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 19:50:15,Saturday,shared sauna,19,24,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 19:53:58,Saturday,shared sauna,19,21,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 19:57:41,Saturday,shared sauna,19,21,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:01:24,Saturday,shared sauna,21,20,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:14:56,Saturday,shared sauna,21,20,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:18:39,Saturday,shared sauna,23,16,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:22:22,Saturday,shared sauna,22,16,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:26:05,Saturday,shared sauna,22,16,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:29:48,Saturday,shared sauna,17,17,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:33:30,Saturday,shared sauna,17,17,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:37:13,Saturday,shared sauna,14,18,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:40:56,Saturday,shared sauna,14,18,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:44:39,Saturday,shared sauna,13,16,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:48:22,Saturday,shared sauna,13,16,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:52:04,Saturday,shared sauna,10,15,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:55:47,Saturday,shared sauna,10,15,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 20:59:30,Saturday,shared sauna,7,9,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:03:12,Saturday,shared sauna,7,9,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:06:56,Saturday,shared sauna,4,6,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:10:39,Saturday,shared sauna,4,6,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:14:21,Saturday,shared sauna,3,2,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:18:04,Saturday,shared sauna,3,2,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:21:49,Saturday,shared sauna,0,2,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:25:32,Saturday,shared sauna,0,2,1.39,overcast clouds,1.66,overcast clouds,No
2024-12-14 21:29:15,Saturday,shared sauna,0,2,1.39,overcast clouds,1.66,overcast clouds,No
