timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-20 14:01:53,Friday,shared sauna,0,11,5.55,scattered clouds,5.81,scattered clouds,No
2024-12-20 14:05:35,Friday,shared sauna,4,6,5.55,scattered clouds,5.81,scattered clouds,No
2024-12-20 14:09:22,Friday,shared sauna,4,6,5.61,overcast clouds,5.88,overcast clouds,No
2024-12-20 14:13:05,Friday,shared sauna,4,12,5.61,overcast clouds,5.88,overcast clouds,No
2024-12-20 14:16:48,Friday,shared sauna,4,12,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:20:31,Friday,shared sauna,7,17,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:24:14,Friday,shared sauna,7,17,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:27:57,Friday,shared sauna,7,23,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:31:40,Friday,shared sauna,7,23,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:35:23,Friday,shared sauna,8,25,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:39:05,Friday,shared sauna,8,25,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:42:48,Friday,shared sauna,11,27,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:46:31,Friday,shared sauna,10,25,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:50:14,Friday,shared sauna,10,25,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:53:57,Friday,shared sauna,10,24,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 14:57:40,Friday,shared sauna,10,24,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:01:24,Friday,shared sauna,12,24,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:05:07,Friday,shared sauna,13,22,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:08:50,Friday,shared sauna,13,22,5.61,overcast clouds,5.88,overcast clouds,No
2024-12-20 15:12:34,Friday,shared sauna,12,21,5.61,overcast clouds,5.88,overcast clouds,No
2024-12-20 15:16:17,Friday,shared sauna,12,19,5.61,overcast clouds,5.88,overcast clouds,No
2024-12-20 15:20:00,Friday,shared sauna,12,19,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:23:42,Friday,shared sauna,11,15,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:27:25,Friday,shared sauna,13,12,5.55,broken clouds,5.81,broken clouds,No
2024-12-20 15:31:08,Friday,shared sauna,13,12,5.55,broken clouds,5.81,broken clouds,No
