timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-11-30 14:16:20,Saturday,shared sauna,3,40,8.61,clear sky,8.88,few clouds,No
2024-11-30 14:20:02,Saturday,shared sauna,3,40,8.61,clear sky,8.88,few clouds,No
2024-11-30 14:23:45,Saturday,shared sauna,4,43,8.61,clear sky,8.88,few clouds,No
2024-11-30 14:27:27,Saturday,shared sauna,5,44,8.61,clear sky,8.88,few clouds,No
2024-11-30 14:31:09,Saturday,shared sauna,5,44,8.61,clear sky,8.88,clear sky,No
2024-11-30 14:34:51,Saturday,shared sauna,5,39,4.99,clear sky,8.88,clear sky,No
2024-11-30 14:38:34,Saturday,shared sauna,7,34,4.99,clear sky,5.72,clear sky,No
2024-11-30 14:42:16,Saturday,shared sauna,7,34,4.99,clear sky,5.72,clear sky,No
2024-11-30 14:45:58,Saturday,shared sauna,9,37,4.99,clear sky,5.72,clear sky,No
2024-11-30 14:49:41,Saturday,shared sauna,11,41,4.99,clear sky,5.72,clear sky,No
2024-11-30 14:53:23,Saturday,shared sauna,11,41,4.99,clear sky,5.72,clear sky,No
2024-11-30 14:57:05,Saturday,shared sauna,10,47,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:00:47,Saturday,shared sauna,11,47,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:04:30,Saturday,shared sauna,11,47,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:08:12,Saturday,shared sauna,11,46,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:11:54,Saturday,shared sauna,11,46,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:15:36,Saturday,shared sauna,11,48,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:19:19,Saturday,shared sauna,11,46,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:23:01,Saturday,shared sauna,11,46,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:26:44,Saturday,shared sauna,12,45,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:30:26,Saturday,shared sauna,13,41,4.99,clear sky,5.72,clear sky,No
2024-11-30 15:34:08,Saturday,shared sauna,13,41,3.25,clear sky,3.97,clear sky,No
