timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-12 14:01:25,Thursday,shared sauna,0,16,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:05:08,Thursday,shared sauna,0,16,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:08:51,Thursday,shared sauna,1,19,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:12:33,Thursday,shared sauna,1,19,2.28,few clouds,2.55,few clouds,No
2024-12-12 14:16:16,Thursday,shared sauna,3,23,2.38,broken clouds,2.55,few clouds,No
2024-12-12 14:19:59,Thursday,shared sauna,3,23,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:23:42,Thursday,shared sauna,3,25,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:27:24,Thursday,shared sauna,4,33,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:31:07,Thursday,shared sauna,4,33,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:34:50,Thursday,shared sauna,5,30,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:38:33,Thursday,shared sauna,5,30,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:42:16,Thursday,shared sauna,5,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:45:59,Thursday,shared sauna,7,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:49:41,Thursday,shared sauna,7,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:53:25,Thursday,shared sauna,7,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 14:57:08,Thursday,shared sauna,7,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 15:00:50,Thursday,shared sauna,7,28,2.38,broken clouds,2.64,broken clouds,No
2024-12-12 15:04:33,Thursday,shared sauna,10,27,2.38,broken clouds,2.36,broken clouds,No
2024-12-12 15:08:16,Thursday,shared sauna,0,0,1.72,few clouds,1.99,few clouds,No
2024-12-12 15:11:59,Thursday,shared sauna,11,32,1.72,few clouds,1.99,few clouds,No
2024-12-12 15:15:42,Thursday,shared sauna,11,32,1.6,broken clouds,1.99,few clouds,No
2024-12-12 15:19:24,Thursday,shared sauna,12,32,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:23:07,Thursday,shared sauna,12,32,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:26:50,Thursday,shared sauna,13,30,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:30:36,Thursday,shared sauna,13,27,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:34:19,Thursday,shared sauna,13,27,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:38:02,Thursday,shared sauna,13,31,1.6,broken clouds,1.87,broken clouds,No
2024-12-12 15:41:45,Thursday,shared sauna,12,28,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 15:45:28,Thursday,shared sauna,12,28,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 15:49:11,Thursday,shared sauna,13,30,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 15:52:53,Thursday,shared sauna,13,30,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 15:56:36,Thursday,shared sauna,14,38,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 16:00:19,Thursday,shared sauna,14,38,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 16:04:02,Thursday,shared sauna,14,48,1.72,broken clouds,1.99,broken clouds,No
2024-12-12 16:07:45,Thursday,shared sauna,15,44,1.72,broken clouds,1.99,few clouds,No
2024-12-12 16:11:27,Thursday,shared sauna,15,44,1.72,few clouds,1.99,few clouds,No
2024-12-12 16:15:10,Thursday,shared sauna,16,42,1.72,few clouds,1.99,overcast clouds,No
2024-12-12 16:18:53,Thursday,shared sauna,16,42,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 16:22:39,Thursday,shared sauna,16,42,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 16:26:22,Thursday,shared sauna,0,0,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 16:30:05,Thursday,shared sauna,18,41,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 16:33:47,Thursday,shared sauna,17,41,1.72,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:37:30,Thursday,shared sauna,17,41,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:41:13,Thursday,shared sauna,17,41,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:44:56,Thursday,shared sauna,18,43,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:48:42,Thursday,shared sauna,18,43,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:52:25,Thursday,shared sauna,19,38,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:56:08,Thursday,shared sauna,21,36,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 16:59:51,Thursday,shared sauna,21,36,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:03:34,Thursday,shared sauna,21,36,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:07:17,Thursday,shared sauna,20,34,1.72,few clouds,1.87,overcast clouds,No
2024-12-12 17:10:59,Thursday,shared sauna,20,34,1.72,few clouds,1.87,overcast clouds,No
2024-12-12 17:14:42,Thursday,shared sauna,20,32,1.72,few clouds,1.87,overcast clouds,No
2024-12-12 17:18:25,Thursday,shared sauna,21,38,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:22:08,Thursday,shared sauna,21,38,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:25:50,Thursday,shared sauna,22,34,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:29:33,Thursday,shared sauna,22,34,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:33:16,Thursday,shared sauna,20,32,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:36:59,Thursday,shared sauna,20,33,1.6,overcast clouds,1.87,overcast clouds,No
2024-12-12 17:40:41,Thursday,shared sauna,20,33,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 17:44:24,Thursday,shared sauna,21,28,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 17:48:07,Thursday,shared sauna,21,28,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 17:51:50,Thursday,shared sauna,19,28,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 17:55:33,Thursday,shared sauna,17,32,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 17:59:18,Thursday,shared sauna,17,32,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:03:04,Thursday,shared sauna,17,33,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:06:48,Thursday,shared sauna,17,27,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:10:31,Thursday,shared sauna,17,27,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:14:14,Thursday,shared sauna,19,28,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:17:56,Thursday,shared sauna,18,30,1.72,overcast clouds,1.99,overcast clouds,No
2024-12-12 18:21:39,Thursday,shared sauna,18,30,1.72,overcast clouds,1.99,overcast clouds,No
