timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-11-24 12:04:14,Sunday,shared sauna,0,37,3.62,overcast clouds,4.27,overcast clouds,No
2024-11-24 12:08:14,Sunday,shared sauna,3,37,3.62,overcast clouds,4.27,overcast clouds,No
2024-11-24 12:12:26,Sunday,shared sauna,3,37,3.62,overcast clouds,3.9,overcast clouds,No
2024-11-24 12:20:02,Sunday,shared sauna,6,39,3.57,scattered clouds,3.9,overcast clouds,No
2024-11-24 12:24:15,Sunday,shared sauna,0,0,3.57,scattered clouds,3.81,scattered clouds,No
2024-11-24 12:28:35,Sunday,shared sauna,10,44,3.57,scattered clouds,3.81,scattered clouds,No
2024-11-24 12:32:54,Sunday,shared sauna,10,47,3.48,scattered clouds,3.75,scattered clouds,No
2024-11-24 12:37:14,Sunday,shared sauna,10,47,3.48,scattered clouds,3.75,scattered clouds,No
2024-11-24 12:41:24,Sunday,shared sauna,11,45,3.48,scattered clouds,3.75,scattered clouds,No
2024-11-24 12:45:37,Sunday,shared sauna,12,49,3.54,scattered clouds,3.81,scattered clouds,No
2024-11-24 12:49:54,Sunday,shared sauna,12,49,3.54,scattered clouds,3.81,scattered clouds,No
2024-11-24 12:54:14,Sunday,shared sauna,12,54,3.54,scattered clouds,3.81,scattered clouds,No
2024-11-24 12:58:45,Sunday,shared sauna,12,55,3.55,scattered clouds,3.81,scattered clouds,No
2024-11-24 13:02:58,Sunday,shared sauna,13,55,4.06,overcast clouds,4.32,overcast clouds,No
2024-11-24 13:07:14,Sunday,shared sauna,13,55,4.37,overcast clouds,4.63,overcast clouds,No
2024-11-24 13:11:20,Sunday,shared sauna,12,57,4.37,overcast clouds,4.63,overcast clouds,No
2024-11-24 13:15:40,Sunday,shared sauna,11,56,4.41,few clouds,4.68,few clouds,No
2024-11-24 13:19:36,Sunday,shared sauna,11,56,4.41,few clouds,4.68,few clouds,No
2024-11-24 13:24:04,Sunday,shared sauna,11,59,4.41,few clouds,4.68,few clouds,No
2024-11-24 13:28:14,Sunday,shared sauna,11,60,4.41,few clouds,4.68,few clouds,No
2024-11-24 13:32:14,Sunday,shared sauna,11,60,4.42,few clouds,4.66,few clouds,No
