timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-17 18:15:29,Tuesday,shared sauna,19,36,8.39,overcast clouds,8.66,overcast clouds,No
2024-12-17 18:19:11,Tuesday,shared sauna,19,38,8.39,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:22:54,Tuesday,shared sauna,19,38,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:26:37,Tuesday,shared sauna,17,44,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:30:20,Tuesday,shared sauna,17,44,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:34:03,Tuesday,shared sauna,22,46,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:37:46,Tuesday,shared sauna,0,0,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:41:28,Tuesday,shared sauna,18,48,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:45:11,Tuesday,shared sauna,18,48,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:48:54,Tuesday,shared sauna,16,46,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:52:37,Tuesday,shared sauna,17,42,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 18:56:20,Tuesday,shared sauna,0,0,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 19:00:03,Tuesday,shared sauna,18,36,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 19:03:45,Tuesday,shared sauna,15,33,8.43,overcast clouds,8.7,overcast clouds,No
2024-12-17 19:07:28,Tuesday,shared sauna,16,31,8.43,overcast clouds,7.55,overcast clouds,No
2024-12-17 19:11:12,Tuesday,shared sauna,16,31,N/A,N/A,8.7,overcast clouds,No
2024-12-17 19:14:54,Tuesday,shared sauna,16,34,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:18:37,Tuesday,shared sauna,18,32,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:22:20,Tuesday,shared sauna,18,32,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:26:03,Tuesday,shared sauna,20,28,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:29:46,Tuesday,shared sauna,22,23,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:33:28,Tuesday,shared sauna,22,23,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:37:11,Tuesday,shared sauna,21,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:40:54,Tuesday,shared sauna,21,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:44:37,Tuesday,shared sauna,23,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:48:20,Tuesday,shared sauna,23,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:52:02,Tuesday,shared sauna,27,14,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:55:49,Tuesday,shared sauna,26,13,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 19:59:32,Tuesday,shared sauna,26,13,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:03:15,Tuesday,shared sauna,25,18,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:06:57,Tuesday,shared sauna,25,18,7.5,overcast clouds,7.77,overcast clouds,No
2024-12-17 20:10:40,Tuesday,shared sauna,24,22,7.5,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:14:23,Tuesday,shared sauna,24,22,7.5,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:18:06,Tuesday,shared sauna,21,20,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:21:49,Tuesday,shared sauna,21,20,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:25:32,Tuesday,shared sauna,22,17,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:29:15,Tuesday,shared sauna,22,17,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:32:57,Tuesday,shared sauna,22,17,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:36:40,Tuesday,shared sauna,22,16,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:40:23,Tuesday,shared sauna,22,16,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:44:10,Tuesday,shared sauna,23,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:47:54,Tuesday,shared sauna,23,15,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:51:37,Tuesday,shared sauna,22,11,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:55:21,Tuesday,shared sauna,17,10,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 20:59:04,Tuesday,shared sauna,17,10,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 21:02:49,Tuesday,shared sauna,17,6,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 21:06:33,Tuesday,shared sauna,14,3,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 21:10:16,Tuesday,shared sauna,14,3,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 21:13:59,Tuesday,shared sauna,12,1,7.38,overcast clouds,7.64,overcast clouds,No
2024-12-17 21:17:42,Tuesday,shared sauna,12,1,7.38,overcast clouds,7.77,broken clouds,No
2024-12-17 21:21:24,Tuesday,shared sauna,7,0,7.5,broken clouds,7.77,broken clouds,No
2024-12-17 21:25:07,Tuesday,shared sauna,7,0,7.5,broken clouds,7.77,broken clouds,No
2024-12-17 21:28:51,Tuesday,shared sauna,0,0,7.5,broken clouds,7.77,broken clouds,No
