timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-19 14:01:41,Thursday,shared sauna,1,14,8.43,clear sky,8.7,clear sky,No
2024-12-19 14:05:24,Thursday,shared sauna,1,14,7.86,clear sky,8.14,clear sky,No
2024-12-19 14:09:07,Thursday,shared sauna,2,19,7.86,clear sky,8.14,clear sky,No
2024-12-19 14:12:50,Thursday,shared sauna,3,20,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:16:33,Thursday,shared sauna,3,20,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:20:16,Thursday,shared sauna,6,24,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:23:59,Thursday,shared sauna,6,24,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:27:42,Thursday,shared sauna,8,36,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:31:25,Thursday,shared sauna,8,36,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:35:08,Thursday,shared sauna,9,32,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:38:51,Thursday,shared sauna,9,32,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:42:34,Thursday,shared sauna,0,0,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:46:17,Thursday,shared sauna,10,34,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:50:00,Thursday,shared sauna,10,34,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:53:42,Thursday,shared sauna,11,31,7.28,clear sky,7.55,clear sky,No
2024-12-19 14:57:25,Thursday,shared sauna,11,31,7.28,clear sky,7.55,clear sky,No
2024-12-19 15:01:08,Thursday,shared sauna,11,31,7.28,clear sky,7.55,clear sky,No
2024-12-19 15:04:52,Thursday,shared sauna,10,32,6.72,clear sky,6.99,clear sky,No
2024-12-19 15:08:35,Thursday,shared sauna,10,32,6.72,clear sky,6.99,clear sky,No
2024-12-19 15:12:18,Thursday,shared sauna,10,36,6.72,overcast clouds,6.99,overcast clouds,No
2024-12-19 15:16:00,Thursday,shared sauna,12,33,6.72,overcast clouds,6.99,overcast clouds,No
2024-12-19 15:19:43,Thursday,shared sauna,12,33,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:23:27,Thursday,shared sauna,11,34,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:27:10,Thursday,shared sauna,14,32,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:30:53,Thursday,shared sauna,14,32,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:34:36,Thursday,shared sauna,15,32,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:38:18,Thursday,shared sauna,17,35,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:42:01,Thursday,shared sauna,17,35,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:45:44,Thursday,shared sauna,19,39,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:49:27,Thursday,shared sauna,19,39,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:53:10,Thursday,shared sauna,19,39,6.72,few clouds,6.99,few clouds,No
2024-12-19 15:56:53,Thursday,shared sauna,19,41,6.72,few clouds,6.99,few clouds,No
2024-12-19 16:00:36,Thursday,shared sauna,19,41,6.72,few clouds,6.99,few clouds,No
2024-12-19 16:04:19,Thursday,shared sauna,16,40,6.72,few clouds,6.99,few clouds,No
2024-12-19 16:08:02,Thursday,shared sauna,18,40,6.72,overcast clouds,6.99,few clouds,No
