timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-08 12:03:22,Sunday,shared sauna,2,35,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:07:04,Sunday,shared sauna,2,35,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:10:48,Sunday,shared sauna,3,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:14:31,Sunday,shared sauna,3,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:18:13,Sunday,shared sauna,3,42,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:21:56,Sunday,shared sauna,4,41,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:25:39,Sunday,shared sauna,4,41,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:29:22,Sunday,shared sauna,5,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:33:05,Sunday,shared sauna,5,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:36:47,Sunday,shared sauna,5,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:40:30,Sunday,shared sauna,6,39,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:44:13,Sunday,shared sauna,8,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:47:56,Sunday,shared sauna,8,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:51:39,Sunday,shared sauna,8,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:55:21,Sunday,shared sauna,9,36,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 12:59:04,Sunday,shared sauna,9,36,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:02:47,Sunday,shared sauna,8,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:06:30,Sunday,shared sauna,8,39,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:10:13,Sunday,shared sauna,8,39,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:13:55,Sunday,shared sauna,10,43,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:17:38,Sunday,shared sauna,10,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:21:21,Sunday,shared sauna,10,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:25:04,Sunday,shared sauna,9,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:28:46,Sunday,shared sauna,9,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:32:29,Sunday,shared sauna,9,45,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-08 13:36:12,Sunday,shared sauna,9,47,4.17,overcast clouds,4.44,overcast clouds,No
