timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-11-20 15:50:15,Wednesday,shared sauna,9,47,3.47,scattered clouds,3.73,scattered clouds,No
2024-11-20 15:53:57,Wednesday,shared sauna,9,50,3.47,scattered clouds,3.73,scattered clouds,No
2024-11-20 15:57:39,Wednesday,shared sauna,9,50,3.47,scattered clouds,3.73,scattered clouds,No
2024-11-20 16:01:22,Wednesday,shared sauna,9,50,3.47,scattered clouds,3.73,scattered clouds,No
2024-11-20 16:05:04,Wednesday,shared sauna,9,50,2.89,overcast clouds,3.08,overcast clouds,No
2024-11-20 16:08:47,Wednesday,shared sauna,10,44,2.89,overcast clouds,3.08,overcast clouds,No
2024-11-20 16:12:29,Wednesday,shared sauna,10,44,2.89,overcast clouds,3.08,overcast clouds,No
2024-11-20 16:16:12,Wednesday,shared sauna,15,40,2.89,overcast clouds,3.08,overcast clouds,No
2024-11-20 16:19:55,Wednesday,shared sauna,14,40,2.67,few clouds,2.88,few clouds,No
2024-11-20 16:23:37,Wednesday,shared sauna,14,40,2.67,few clouds,2.92,few clouds,No
2024-11-20 16:27:20,Wednesday,shared sauna,13,44,2.67,few clouds,2.92,few clouds,No
2024-11-20 16:31:02,Wednesday,shared sauna,13,44,2.59,few clouds,2.85,few clouds,No
2024-11-20 16:34:45,Wednesday,shared sauna,12,34,2.59,few clouds,2.85,few clouds,No
2024-11-20 16:38:27,Wednesday,shared sauna,14,36,2.59,few clouds,2.85,few clouds,No
2024-11-20 16:42:10,Wednesday,shared sauna,14,36,2.59,few clouds,2.85,few clouds,No
2024-11-20 16:45:53,Wednesday,shared sauna,15,41,2.55,few clouds,2.8,few clouds,No
2024-11-20 16:49:35,Wednesday,shared sauna,15,41,2.45,few clouds,2.72,few clouds,No
2024-11-20 16:53:18,Wednesday,shared sauna,16,39,2.55,few clouds,2.8,few clouds,No
2024-11-20 16:57:00,Wednesday,shared sauna,16,55,2.4,few clouds,2.67,few clouds,No
2024-11-20 17:00:43,Wednesday,shared sauna,16,55,2.49,overcast clouds,2.73,overcast clouds,No
2024-11-20 17:04:25,Wednesday,shared sauna,16,56,2.49,overcast clouds,2.73,overcast clouds,No
2024-11-20 17:08:08,Wednesday,shared sauna,14,63,2.49,overcast clouds,2.73,overcast clouds,No
2024-11-20 17:11:50,Wednesday,shared sauna,14,63,2.49,overcast clouds,2.48,overcast clouds,No
2024-11-20 17:15:33,Wednesday,shared sauna,8,69,2.07,overcast clouds,2.34,overcast clouds,No
2024-11-20 17:19:17,Wednesday,shared sauna,8,66,2.07,overcast clouds,2.34,overcast clouds,No
2024-11-20 17:23:00,Wednesday,shared sauna,8,66,2.07,overcast clouds,2.33,overcast clouds,No
2024-11-20 17:26:42,Wednesday,shared sauna,4,69,2.04,overcast clouds,2.33,overcast clouds,No
2024-11-20 17:30:25,Wednesday,shared sauna,6,63,2.04,overcast clouds,2.35,broken clouds,No
2024-11-20 17:34:07,Wednesday,women only,6,63,1.79,broken clouds,2.35,broken clouds,No
2024-11-20 17:37:49,Wednesday,women only,7,56,1.79,broken clouds,2.35,broken clouds,No
2024-11-20 17:41:32,Wednesday,women only,7,56,1.75,broken clouds,2.07,broken clouds,No
2024-11-20 17:45:15,Wednesday,women only,12,54,1.49,broken clouds,1.77,broken clouds,No
2024-11-20 17:48:57,Wednesday,women only,12,54,1.49,broken clouds,1.77,broken clouds,No
2024-11-20 17:52:39,Wednesday,women only,16,55,1.68,broken clouds,1.97,broken clouds,No
2024-11-20 17:56:22,Wednesday,women only,23,52,1.68,broken clouds,1.97,broken clouds,No
2024-11-20 18:00:05,Wednesday,women only,23,52,1.68,broken clouds,1.76,broken clouds,No
2024-11-20 18:03:47,Wednesday,women only,25,43,1.43,broken clouds,1.76,broken clouds,No
2024-11-20 18:07:29,Wednesday,women only,25,38,1.55,broken clouds,1.76,broken clouds,No
2024-11-20 18:11:12,Wednesday,women only,25,38,1.43,broken clouds,1.89,broken clouds,No
2024-11-20 18:14:54,Wednesday,women only,25,33,1.55,light snow,1.89,broken clouds,No
2024-11-20 18:18:37,Wednesday,women only,26,28,1.2,light snow,1.77,broken clouds,No
2024-11-20 18:22:20,Wednesday,women only,26,28,1.2,light snow,1.77,broken clouds,No
2024-11-20 18:26:02,Wednesday,women only,27,30,1.2,light snow,1.59,broken clouds,No
2024-11-20 18:29:45,Wednesday,women only,27,30,0.82,broken clouds,1.13,broken clouds,No
2024-11-20 18:33:27,Wednesday,women only,27,34,0.82,broken clouds,1.59,broken clouds,No
2024-11-20 18:37:09,Wednesday,women only,27,34,0.82,broken clouds,1.13,broken clouds,No
2024-11-20 18:40:52,Wednesday,women only,28,33,0.82,broken clouds,1.13,broken clouds,No
2024-11-20 18:44:34,Wednesday,women only,28,31,0.82,broken clouds,1.13,broken clouds,No
2024-11-20 18:48:17,Wednesday,women only,28,31,0.82,broken clouds,1.13,broken clouds,No
2024-11-20 18:51:59,Wednesday,women only,27,36,0.85,broken clouds,1.5,broken clouds,No
2024-11-20 18:55:42,Wednesday,women only,23,33,0.85,broken clouds,1.14,broken clouds,No
2024-11-20 18:59:24,Wednesday,women only,23,33,0.85,broken clouds,1.14,broken clouds,No
2024-11-20 19:03:06,Wednesday,women only,20,28,0.56,broken clouds,0.84,broken clouds,No
2024-11-20 19:06:49,Wednesday,women only,20,28,0.56,broken clouds,0.84,broken clouds,No
2024-11-20 19:10:31,Wednesday,women only,18,26,0.41,broken clouds,0.68,broken clouds,No
2024-11-20 19:14:14,Wednesday,women only,13,25,0.41,broken clouds,0.68,broken clouds,No
2024-11-20 19:17:56,Wednesday,women only,13,25,0.41,broken clouds,0.68,broken clouds,No
2024-11-20 19:21:39,Wednesday,women only,11,25,0.77,broken clouds,1.03,broken clouds,No
2024-11-20 19:25:22,Wednesday,women only,11,25,0.77,broken clouds,0.94,broken clouds,No
2024-11-20 19:29:04,Wednesday,women only,8,28,0.65,broken clouds,0.94,broken clouds,No
2024-11-20 19:32:47,Wednesday,men only,4,36,0.65,broken clouds,0.94,broken clouds,No
2024-11-20 19:36:30,Wednesday,men only,4,36,0.74,scattered clouds,1.04,scattered clouds,No
2024-11-20 19:40:12,Wednesday,men only,9,36,0.74,scattered clouds,1.04,scattered clouds,No
2024-11-20 19:43:55,Wednesday,men only,12,33,0.74,scattered clouds,1.04,scattered clouds,No
2024-11-20 19:47:37,Wednesday,men only,12,33,0.56,scattered clouds,0.85,scattered clouds,No
2024-11-20 19:51:20,Wednesday,men only,20,30,0.77,scattered clouds,1.03,scattered clouds,No
2024-11-20 19:55:02,Wednesday,men only,20,30,0.77,scattered clouds,1.03,scattered clouds,No
2024-11-20 19:58:45,Wednesday,men only,21,31,0.77,scattered clouds,1.03,scattered clouds,No
2024-11-20 20:02:27,Wednesday,men only,21,31,0.9,scattered clouds,1.15,scattered clouds,No
2024-11-20 20:06:10,Wednesday,men only,21,31,0.9,scattered clouds,1.14,scattered clouds,No
2024-11-20 20:09:52,Wednesday,men only,21,31,0.87,scattered clouds,1.14,scattered clouds,No
2024-11-20 20:13:34,Wednesday,men only,22,28,0.76,scattered clouds,1,scattered clouds,No
2024-11-20 20:17:17,Wednesday,men only,22,28,0.76,scattered clouds,1,scattered clouds,No
2024-11-20 20:20:59,Wednesday,men only,22,30,0.76,scattered clouds,1,scattered clouds,No
2024-11-20 20:24:44,Wednesday,men only,22,30,0.88,scattered clouds,1.14,scattered clouds,No
2024-11-20 20:28:27,Wednesday,men only,22,28,0.88,scattered clouds,1.14,scattered clouds,No
2024-11-20 20:32:09,Wednesday,men only,22,24,0.9,few clouds,1.17,few clouds,No
2024-11-20 20:35:51,Wednesday,men only,22,24,0.9,few clouds,1.25,few clouds,No
2024-11-20 20:39:34,Wednesday,men only,20,23,0.9,few clouds,1.25,few clouds,No
2024-11-20 20:43:16,Wednesday,men only,19,19,0.97,few clouds,1.24,few clouds,No
2024-11-20 20:46:59,Wednesday,men only,19,19,0.97,few clouds,1.24,few clouds,No
2024-11-20 20:50:41,Wednesday,men only,17,14,0.97,few clouds,1.24,few clouds,No
2024-11-20 20:54:23,Wednesday,men only,14,14,0.88,few clouds,1.13,few clouds,No
2024-11-20 20:58:06,Wednesday,men only,14,14,0.85,few clouds,1.11,few clouds,No
2024-11-20 21:01:48,Wednesday,men only,7,16,0.85,few clouds,1.11,few clouds,No
2024-11-20 21:05:31,Wednesday,men only,4,11,0.76,few clouds,1.01,few clouds,No
2024-11-20 21:09:13,Wednesday,men only,4,11,0.76,few clouds,1.01,few clouds,No
2024-11-20 21:12:56,Wednesday,men only,3,9,0.76,few clouds,1.01,few clouds,No
2024-11-20 21:16:38,Wednesday,men only,0,8,0.76,few clouds,1.01,few clouds,No
2024-11-20 21:20:20,Wednesday,men only,0,8,1.19,few clouds,1.01,few clouds,No
2024-11-20 21:24:03,Wednesday,men only,0,2,1.19,few clouds,1.01,few clouds,No
2024-11-20 21:27:45,Wednesday,men only,0,2,0.76,few clouds,1.01,few clouds,No
