timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-21 15:24:21,Saturday,shared sauna,10,35,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:28:04,Saturday,shared sauna,10,38,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:31:47,Saturday,shared sauna,8,39,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:35:34,Saturday,shared sauna,8,39,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:39:17,Saturday,shared sauna,10,40,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:43:00,Saturday,shared sauna,10,40,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:46:43,Saturday,shared sauna,13,39,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:50:26,Saturday,shared sauna,11,37,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:54:10,Saturday,shared sauna,11,37,3.43,clear sky,3.7,clear sky,No
2024-12-21 15:57:53,Saturday,shared sauna,13,37,3.43,clear sky,3.7,clear sky,No
2024-12-21 16:01:36,Saturday,shared sauna,13,37,3.43,clear sky,3.7,clear sky,No
2024-12-21 16:05:19,Saturday,shared sauna,14,37,3.43,clear sky,3.7,clear sky,No
2024-12-21 16:09:02,Saturday,shared sauna,0,0,0.61,scattered clouds,0.88,scattered clouds,No
2024-12-21 16:12:45,Saturday,shared sauna,15,34,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:16:30,Saturday,shared sauna,17,35,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:20:14,Saturday,shared sauna,20,33,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:23:57,Saturday,shared sauna,20,33,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:27:39,Saturday,shared sauna,20,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:31:22,Saturday,shared sauna,20,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:35:05,Saturday,shared sauna,21,38,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:38:48,Saturday,shared sauna,18,43,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:42:31,Saturday,shared sauna,21,42,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:46:15,Saturday,shared sauna,21,42,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:49:58,Saturday,shared sauna,21,42,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:53:42,Saturday,shared sauna,21,42,0.55,clear sky,0.81,clear sky,No
2024-12-21 16:57:25,Saturday,shared sauna,19,40,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:01:08,Saturday,shared sauna,0,0,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:04:51,Saturday,shared sauna,17,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:08:34,Saturday,shared sauna,16,41,0.61,scattered clouds,0.88,scattered clouds,No
2024-12-21 17:12:17,Saturday,shared sauna,13,40,0.61,scattered clouds,0.88,scattered clouds,No
2024-12-21 17:16:00,Saturday,shared sauna,13,40,0.61,scattered clouds,0.88,scattered clouds,No
2024-12-21 17:19:44,Saturday,shared sauna,14,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:23:27,Saturday,shared sauna,16,32,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:27:16,Saturday,shared sauna,16,32,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:30:59,Saturday,shared sauna,21,31,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:34:41,Saturday,shared sauna,21,32,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:38:24,Saturday,shared sauna,21,32,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:42:07,Saturday,shared sauna,21,34,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:45:50,Saturday,shared sauna,24,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:49:33,Saturday,shared sauna,24,39,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:53:16,Saturday,shared sauna,22,36,0.55,clear sky,0.81,clear sky,No
2024-12-21 17:56:59,Saturday,shared sauna,21,30,0.55,clear sky,0.81,clear sky,No
2024-12-21 18:00:42,Saturday,shared sauna,21,30,0.55,clear sky,0.81,clear sky,No
2024-12-21 18:04:24,Saturday,shared sauna,22,30,-0.59,clear sky,-0.32,clear sky,No
2024-12-21 18:08:07,Saturday,shared sauna,19,30,-0.59,clear sky,-0.32,clear sky,No
2024-12-21 18:11:50,Saturday,shared sauna,0,0,-1.61,scattered clouds,-1.34,scattered clouds,No
2024-12-21 18:15:33,Saturday,shared sauna,19,28,-1.61,scattered clouds,-1.34,scattered clouds,No
2024-12-21 18:19:16,Saturday,shared sauna,20,33,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:23:00,Saturday,shared sauna,20,33,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:26:43,Saturday,shared sauna,20,35,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:30:25,Saturday,shared sauna,20,35,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:34:08,Saturday,shared sauna,20,35,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:37:51,Saturday,shared sauna,16,41,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:41:34,Saturday,shared sauna,16,41,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:45:17,Saturday,shared sauna,15,38,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:49:00,Saturday,shared sauna,14,32,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:52:43,Saturday,shared sauna,14,32,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 18:56:26,Saturday,shared sauna,12,35,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 19:00:09,Saturday,shared sauna,14,37,-1.57,clear sky,-1.3,clear sky,No
2024-12-21 19:03:52,Saturday,shared sauna,14,37,-1.52,clear sky,-1.25,clear sky,No
2024-12-21 19:07:34,Saturday,shared sauna,13,32,-1.52,clear sky,-1.25,clear sky,No
2024-12-21 19:11:18,Saturday,shared sauna,12,34,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 19:15:01,Saturday,shared sauna,12,34,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 19:18:44,Saturday,shared sauna,12,31,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:22:28,Saturday,shared sauna,15,28,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:26:11,Saturday,shared sauna,15,28,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:29:54,Saturday,shared sauna,19,28,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:33:37,Saturday,shared sauna,20,21,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:37:20,Saturday,shared sauna,20,21,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:41:03,Saturday,shared sauna,21,22,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:44:45,Saturday,shared sauna,21,22,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:48:28,Saturday,shared sauna,27,14,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:52:11,Saturday,shared sauna,30,19,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:55:54,Saturday,shared sauna,30,19,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 19:59:37,Saturday,shared sauna,31,18,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 20:03:21,Saturday,shared sauna,31,18,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 20:07:03,Saturday,shared sauna,28,14,-2.52,clear sky,-2.25,clear sky,No
2024-12-21 20:10:46,Saturday,shared sauna,27,16,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:14:29,Saturday,shared sauna,27,16,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:18:12,Saturday,shared sauna,27,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:21:55,Saturday,shared sauna,0,0,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:25:38,Saturday,shared sauna,28,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:29:23,Saturday,shared sauna,25,17,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:33:06,Saturday,shared sauna,24,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:36:48,Saturday,shared sauna,24,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:40:31,Saturday,shared sauna,17,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:44:14,Saturday,shared sauna,17,18,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:47:57,Saturday,shared sauna,16,19,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:51:41,Saturday,shared sauna,12,19,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:55:23,Saturday,shared sauna,0,0,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 20:59:06,Saturday,shared sauna,12,13,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:02:49,Saturday,shared sauna,9,8,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:06:32,Saturday,shared sauna,9,8,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:10:15,Saturday,shared sauna,7,4,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:13:58,Saturday,shared sauna,7,4,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:17:41,Saturday,shared sauna,4,2,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:21:24,Saturday,shared sauna,4,2,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:25:07,Saturday,shared sauna,0,0,-0.83,scattered clouds,-0.56,scattered clouds,No
2024-12-21 21:28:50,Saturday,shared sauna,0,0,-0.83,scattered clouds,-0.56,scattered clouds,No
