timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-04 14:02:59,Wednesday,shared sauna,1,9,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:06:42,Wednesday,shared sauna,1,9,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:10:26,Wednesday,shared sauna,2,15,3.43,broken clouds,3.66,overcast clouds,No
2024-12-04 14:14:10,Wednesday,shared sauna,3,18,3.43,broken clouds,3.66,overcast clouds,No
2024-12-04 14:17:55,Wednesday,shared sauna,3,18,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:21:39,Wednesday,shared sauna,7,24,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:25:23,Wednesday,shared sauna,7,24,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:29:07,Wednesday,shared sauna,0,0,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:32:50,Wednesday,shared sauna,7,34,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:36:33,Wednesday,shared sauna,11,39,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:40:16,Wednesday,shared sauna,11,39,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:44:00,Wednesday,shared sauna,12,41,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:47:43,Wednesday,shared sauna,12,41,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:51:26,Wednesday,shared sauna,13,41,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:55:09,Wednesday,shared sauna,14,43,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 14:58:52,Wednesday,shared sauna,14,43,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:02:35,Wednesday,shared sauna,14,40,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:06:18,Wednesday,shared sauna,14,38,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:10:01,Wednesday,shared sauna,15,40,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:13:44,Wednesday,shared sauna,15,40,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:17:27,Wednesday,shared sauna,12,44,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:21:10,Wednesday,shared sauna,12,44,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:24:53,Wednesday,shared sauna,16,33,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:28:36,Wednesday,shared sauna,14,35,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:32:19,Wednesday,shared sauna,14,35,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:36:02,Wednesday,shared sauna,15,30,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:39:45,Wednesday,shared sauna,17,34,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:43:28,Wednesday,shared sauna,17,34,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:47:11,Wednesday,shared sauna,19,43,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:50:54,Wednesday,shared sauna,19,43,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:54:37,Wednesday,shared sauna,16,53,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 15:58:20,Wednesday,shared sauna,16,53,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:02:03,Wednesday,shared sauna,16,53,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:05:46,Wednesday,shared sauna,16,55,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:09:29,Wednesday,shared sauna,16,55,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:13:12,Wednesday,shared sauna,16,54,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:16:55,Wednesday,shared sauna,16,54,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:20:38,Wednesday,shared sauna,17,50,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:24:21,Wednesday,shared sauna,18,49,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:28:04,Wednesday,shared sauna,18,49,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:31:48,Wednesday,shared sauna,14,51,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:35:30,Wednesday,shared sauna,14,51,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:39:13,Wednesday,shared sauna,17,45,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:42:56,Wednesday,shared sauna,17,45,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:46:39,Wednesday,shared sauna,17,47,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:50:22,Wednesday,shared sauna,18,47,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:54:05,Wednesday,shared sauna,18,47,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 16:57:48,Wednesday,shared sauna,0,0,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 17:01:31,Wednesday,shared sauna,17,46,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 17:05:14,Wednesday,shared sauna,17,50,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 17:08:57,Wednesday,shared sauna,17,50,3.43,broken clouds,4.44,overcast clouds,No
2024-12-04 17:12:42,Wednesday,shared sauna,16,51,3.43,broken clouds,3.7,broken clouds,No
2024-12-04 17:16:25,Wednesday,shared sauna,16,51,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:20:08,Wednesday,shared sauna,13,49,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:23:51,Wednesday,shared sauna,12,51,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:27:34,Wednesday,shared sauna,12,51,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:31:17,Wednesday,women only,7,42,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:35:00,Wednesday,women only,7,42,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:38:43,Wednesday,women only,12,43,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:42:27,Wednesday,women only,13,48,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:46:10,Wednesday,women only,13,48,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:49:54,Wednesday,women only,15,40,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:53:37,Wednesday,women only,19,46,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 17:57:20,Wednesday,women only,19,46,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:01:03,Wednesday,women only,22,43,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:04:45,Wednesday,women only,22,43,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:08:29,Wednesday,women only,27,31,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:12:12,Wednesday,women only,27,31,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:15:56,Wednesday,women only,28,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:19:39,Wednesday,women only,28,37,4.17,overcast clouds,4.44,overcast clouds,No
2024-12-04 18:23:22,Wednesday,women only,30,38,4.17,overcast clouds,4.44,overcast clouds,No
