timestamp,day,session_type,persons_sauna,persons_pool,temperature_home,weather_description_home,temperature_sauna,weather_description_sauna,national_holiday
2024-12-03 14:01:39,Tuesday,shared sauna,2,15,3.92,overcast clouds,4.19,overcast clouds,No
2024-12-03 14:05:21,Tuesday,shared sauna,2,15,3.92,overcast clouds,4.19,overcast clouds,No
2024-12-03 14:09:04,Tuesday,shared sauna,4,27,3.92,overcast clouds,4.19,overcast clouds,No
2024-12-03 14:12:48,Tuesday,shared sauna,7,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:16:32,Tuesday,shared sauna,7,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:20:20,Tuesday,shared sauna,8,32,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:24:06,Tuesday,shared sauna,8,32,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:27:52,Tuesday,shared sauna,9,22,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:31:39,Tuesday,shared sauna,9,22,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:35:21,Tuesday,shared sauna,10,27,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:39:04,Tuesday,shared sauna,11,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:42:46,Tuesday,shared sauna,11,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:46:28,Tuesday,shared sauna,11,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:50:38,Tuesday,shared sauna,13,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:54:22,Tuesday,shared sauna,13,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 14:58:15,Tuesday,shared sauna,13,33,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:02:04,Tuesday,shared sauna,13,33,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:06:01,Tuesday,shared sauna,13,33,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:09:49,Tuesday,shared sauna,11,34,3.39,overcast clouds,3.66,overcast clouds,No
2024-12-03 15:13:32,Tuesday,shared sauna,11,34,3.39,overcast clouds,3.66,overcast clouds,No
2024-12-03 15:17:14,Tuesday,shared sauna,12,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:20:56,Tuesday,shared sauna,12,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:24:39,Tuesday,shared sauna,11,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:28:21,Tuesday,shared sauna,13,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:32:07,Tuesday,shared sauna,13,30,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:35:54,Tuesday,shared sauna,14,28,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:39:41,Tuesday,shared sauna,14,28,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:43:29,Tuesday,shared sauna,16,25,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:47:13,Tuesday,shared sauna,13,26,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:50:55,Tuesday,shared sauna,13,26,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:54:38,Tuesday,shared sauna,14,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 15:58:20,Tuesday,shared sauna,14,31,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:02:05,Tuesday,shared sauna,0,0,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:05:47,Tuesday,shared sauna,16,24,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:09:40,Tuesday,shared sauna,16,24,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:13:27,Tuesday,shared sauna,19,26,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:17:14,Tuesday,shared sauna,19,21,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:21:01,Tuesday,shared sauna,19,21,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:24:44,Tuesday,shared sauna,23,26,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:28:27,Tuesday,shared sauna,23,26,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:32:09,Tuesday,shared sauna,23,32,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:35:52,Tuesday,shared sauna,23,32,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:39:36,Tuesday,shared sauna,22,37,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:43:25,Tuesday,shared sauna,22,40,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:47:16,Tuesday,shared sauna,21,41,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:51:02,Tuesday,shared sauna,21,41,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:54:48,Tuesday,shared sauna,22,41,3.43,overcast clouds,3.7,overcast clouds,No
2024-12-03 16:58:43,Tuesday,shared sauna,23,42,3.43,overcast clouds,3.7,overcast clouds,No
